INFO 2024-12-22 03:47:49,798 autoreload 13020 123609276316544 Watching for file changes with StatReloader
DEBUG 2024-12-22 03:47:49,943 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/handlers/wsgi.py first seen with mtime 1734749044.8483007
DEBUG 2024-12-22 03:47:49,943 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/calendar.py first seen with mtime 1734748747.56852
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/storage/memory.py first seen with mtime 1734749044.8463006
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/safestring.py first seen with mtime 1734749044.9113073
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/imports.py first seen with mtime 1734770433.6046765
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/constants.py first seen with mtime 1734748747.684541
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/serializers/__init__.py first seen with mtime 1734749044.8553016
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/files.py first seen with mtime 1734749044.8773038
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/generic/__init__.py first seen with mtime 1734749044.9153078
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/exceptions.py first seen with mtime 1734770433.34567
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/billiard/exceptions.py first seen with mtime 1734770433.385671
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/_parsers/resp2.py first seen with mtime 1734770433.071663
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/typing.py first seen with mtime 1734748747.668538
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/messages/__init__.py first seen with mtime 1734749044.732289
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/Code/test/rediect/apps/videos/admin.py first seen with mtime 1734751006.1580455
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/backends/__init__.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/_itertools.py first seen with mtime 1734748747.9995978
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/Code/test/rediect/apps/users/urls.py first seen with mtime 1734835934.3400676
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/MySQLdb/constants/FLAG.py first seen with mtime 1734750982.0202036
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/locale.py first seen with mtime 1734748747.6045265
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/socketserver.py first seen with mtime 1734748747.6435335
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/corsheaders/apps.py first seen with mtime 1734773997.8317628
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/client.py first seen with mtime 1734749044.859302
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/contextvars.py first seen with mtime 1734748747.5775216
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/transaction.py first seen with mtime 1734749044.8573017
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/vine/abstract.py first seen with mtime 1734770433.0136614
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_bisect.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748742.0
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/decorators.py first seen with mtime 1734749044.9083068
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/html/entities.py first seen with mtime 1734748747.9105816
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/dateutil/parser/_parser.py first seen with mtime 1734770433.4336722
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.JetBrains/apps/pycharm-professional/plugins/python-ce/helpers/pycharm_display/datalore/display/display_log.py first seen with mtime 1733930.0
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/json.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/__init__.py first seen with mtime 1734749044.8583019
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/threads.py first seen with mtime 1734748747.701544
DEBUG 2024-12-22 03:47:49,944 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/_os.py first seen with mtime 1734749044.9063067
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/log.py first seen with mtime 1734749044.9103072
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/inspect.py first seen with mtime 1734748747.601526
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/cache/utils.py first seen with mtime 1734749044.8403
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.JetBrains/apps/pycharm-professional/plugins/python-ce/helpers/pycharm_display/datalore/display/supported_data_type.py first seen with mtime 1733930.0
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/cache/backends/base.py first seen with mtime 1734749044.8403
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/middleware/__init__.py first seen with mtime 1734749044.8963058
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django_celery_beat/admin.py first seen with mtime 1734770523.0249248
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/dateutil/tz/tz.py first seen with mtime 1734770433.434672
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/Code/test/rediect/utils/response.py first seen with mtime 1734838393.5815525
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/__init__.py first seen with mtime 1734774901.4829159
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/exceptions.py first seen with mtime 1734770433.4876735
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/operations.py first seen with mtime 1734749044.860302
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/copy.py first seen with mtime 1734748747.5785217
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_opcode.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748742.0
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/debug.py first seen with mtime 1734749044.9133074
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/filters/reindent.py first seen with mtime 1734749044.1182263
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/__init__.py first seen with mtime 1734749044.8583019
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/http.py first seen with mtime 1734749044.909307
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/django_celery_beat/templates/admin first seen with mtime 1734770523.0269248
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/django_celery_beat/templates/admin/djcelery first seen with mtime 1734770523.0269248
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/django_celery_beat/templates/admin/djcelery/change_list.html first seen with mtime 1734770523.0269248
DEBUG 2024-12-22 03:47:49,945 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/django_celery_beat/templates/admin/djcelery/change_periodictask_form.html first seen with mtime 1734770523.0269248
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework first seen with mtime 1734774901.5019155
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/login.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/raw_data_form.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/admin first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/login_base.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/admin.html first seen with mtime 1734774901.4989154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/schema.js first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/filters first seen with mtime 1734774901.5009153
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/horizontal first seen with mtime 1734774901.5009153
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/pagination first seen with mtime 1734774901.5019155
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/vertical first seen with mtime 1734774901.5019155
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/api.html first seen with mtime 1734774901.4989154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/inline first seen with mtime 1734774901.5019155
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/base.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/langs first seen with mtime 1734774901.5009153
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/sidebar.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/error.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/link.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/interact.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/document.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/index.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,946 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/auth first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,947 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript.html first seen with mtime 1734774901.4999154
DEBUG 2024-12-22 03:47:49,947 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/langs/python.html first seen with mtime 1734774901.5009153
DEBUG 2024-12-22 03:47:49,947 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/test/lib/python3.11/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript-intro.html first seen with mtime 1734774901.4999154
